,First12MonthOil_BBL,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,MEDIAN_WFMP Upper A - GROSS,MEDIAN_WFMP Upper A - NET_DPHI>8,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,MEDIAN_WFMP Upper A - NET_Res>30,MEDIAN_WFMP_UA_MRKR_SSTVD,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,VARIANCE_WFMP Upper A - GROSS,VARIANCE_WFMP Upper A - NET_DPHI>8,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,VARIANCE_WFMP Upper A - NET_Res>30,VARIANCE_WFMP_UA_MRKR_SSTVD,gor scf/stb
0,35960.0,7411.0,1237.0258,1148.2241,51.0,2600.0,2600.0,8.08,145.63,129.67,78.99,59.0,130.17,-6014.65,0.01,40.64,7.21,3.41,0.0,13.59,1308.8,3681.840934371524
1,18669.018,10370.021,,,,1261.262458,763.0563214,9.94,110.3,90.95,69.77,63.95,90.29,-7886.27,0.01,12.44,0.24,1.56,2.15,1.6,302.59,2520.725246501985
2,260675.0,7471.0,2442.3772,1962.7172,48.0,752.4429522,752.4429522,9.47,81.96,116.28,71.14,70.65,99.81,-7139.56,0.02,6.64,4.33,0.75,0.1,3.27,7.04,4539.484031840415
3,205080.0,9799.0,2548.8423,2015.3563,43.0,1182.870377,1006.295644,10.29,107.95,87.86,64.3,64.74,85.47,-8000.61,0.07,37.53,5.03,6.17,1.39,2.61,478.22,2210.2361029842014
4,108171.07,6300.0,2027.8954,2292.8132,47.0,879.5935244,879.5935244,11.19,52.49,95.98,85.88,78.29,90.69,-8114.49,0.01,0.61,2.12,0.19,0.46,0.34,5179.07,2719.055288997326
5,250716.7,7930.0,5043.544,4812.549,44.0,684.8359014,684.8359014,11.41,102.15,81.46,69.4,57.49,85.81,-7688.39,0.11,2.73,0.07,1.96,19.77,0.81,53.74,1782.1949235930435
6,153560.0,11008.0,2010.6454,2000.8586,47.0,2511.273562,2511.273562,11.52,62.33,107.17,95.12,92.45,106.62,-8028.75,0.05,2.61,0.31,8.19,1.33,0.46,592.62,12347.785881740036
7,172018.0,3827.0,1181.3431,1295.1189,43.0,2600.0,2600.0,11.88,88.3,86.85,72.84,,84.68,-8013.17,0.0,50.13,17.8,10.91,,15.77,25.71,2695.8908370054296
8,83634.1,4303.0,,2732.4695,43.0,907.7276686,865.656963,9.96,103.39,78.79,62.86,58.82,78.23,-8077.15,0.02,1.07,1.68,0.01,1.15,0.43,12.6,2439.7614131078108
9,117335.234,11308.0,1087.6356,2428.2969,38.0,2600.0,2600.0,11.02,110.25,76.66,73.68,69.72,90.68,-8054.91,0.03,10.91,3.61,2.14,2.93,1.83,17.98,2247.4938772440682
10,261306.48,9001.0,2569.813,2058.778,45.0,2600.0,2600.0,11.25,85.25,80.62,67.51,65.84,80.59,-7757.03,0.11,96.47,0.38,0.34,5.62,0.56,1041.65,2598.9383807091194
11,153271.0,6980.0,,2564.744,46.0,652.7088905,652.7088905,10.77,130.21,86.84,58.52,68.84,77.54,-7611.5,0.01,237.08,19.21,53.27,1.45,5.21,403.64,8548.701319884389
12,117154.0,7830.0,1651.5981,712.69653,48.0,1058.139885,1058.139885,9.59,59.59,128.19,100.86,102.24,128.97,-8080.77,0.0,0.24,0.38,0.21,2.85,0.05,163.17,3649.3077487751166
13,138589.31,4745.0,1593.774,1636.752,43.0,985.8507687,985.8507687,10.5,84.07,76.91,62.77,,79.19,-8104.06,0.07,0.76,1.11,2.82,,1.1,48.1,1739.6521420014285
14,149666.0,6477.0,2836.9707,3267.8645,44.0,1967.512579,1967.512579,8.58,164.21,85.14,53.4,52.07,81.91,-7384.43,0.04,23.26,0.18,1.18,13.01,6.14,137.68,3324.4156989563426
15,192778.0,8361.0,2488.7058,2252.9695,43.0,838.5939879,838.5939879,10.5,109.35,86.14,65.5,58.41,82.87,-7657.84,0.09,21.72,3.02,4.99,6.13,0.71,462.92,2295.863635892062
16,85134.0,6512.0,2470.1992,2849.1526,48.0,2600.0,2600.0,7.65,167.59,86.4,46.18,48.2,82.38,-7369.99,0.24,19.4,0.37,9.25,25.61,7.47,139.73,4341.5321728099225
17,110197.0,4308.0,2009.4274,1913.7786,52.0,815.4079368,815.4079368,10.07,88.23,117.67,92.88,78.0,117.47,-7261.46,0.01,0.0,0.0,2.52,1.11,0.64,35.53,3799.5045237166164
18,38163.375,7317.0,2504.1206,2568.5513,46.0,869.6569135,547.2129837,7.85,175.4,78.1,42.83,57.82,71.11,-7187.75,0.32,39.49,23.52,27.07,1.21,11.26,2074.42,9505.160379552384
19,127508.0,7032.0,2315.0842,2448.2166,51.0,2600.0,2600.0,9.48,110.78,77.15,55.16,53.16,90.1,-6520.0,0.01,69.22,0.07,1.14,0.16,4.04,2343.19,9396.406499984314
20,24695.229,4149.0,1705.8011,1914.4368,49.0,2600.0,2600.0,7.94,44.34,92.88,39.8,26.85,92.58,-6847.23,0.18,21.07,0.92,20.03,1.86,0.26,1067.53,6480.824292012033
21,304881.0,7164.0,,2380.7502,42.0,1515.151996,1507.466082,10.75,133.64,86.49,69.79,63.31,88.78,-7702.61,0.03,18.99,3.07,0.35,0.13,0.66,219.63,1724.499066849033
22,,9062.019,,,,1106.288375,1106.288375,9.89,71.94,108.33,73.63,70.78,93.7,-7033.62,0.01,31.21,2.47,1.33,0.54,1.86,25.1,
23,7140.0,6719.0,2404.4824,1748.9478,53.0,1475.187008,732.4781177,3.35,96.64,80.42,30.4,,67.23,-5047.31,0.04,0.11,0.45,0.05,,0.01,181.19,17466.10644257703
24,126445.0,5069.0,,,37.0,1507.112146,1507.112146,11.29,55.74,92.64,85.5,75.39,71.1,-8021.58,0.0,3.0,5.95,0.87,1.25,5.16,1285.32,3722.5592154691763
25,231331.0,7850.0,2507.1694,2851.3855,44.0,893.2359235,893.2359235,10.55,97.47,87.48,64.56,63.97,84.22,-7874.28,0.04,165.56,2.32,5.03,0.6,2.27,293.41,2014.4814140776637
26,111997.0,7461.0,2513.1594,3249.581,42.0,658.1670616,658.1670616,13.34,76.74,84.23,92.0,83.72,73.06,-8227.35,0.01,0.67,18.55,0.5,0.29,0.88,1154.66,14159.709635079511
27,,7255.0,2647.84,2721.6868,43.0,1162.496389,1162.496389,10.76,70.29,79.65,64.07,,66.1,-8066.47,0.02,7.3,26.94,5.6,,12.51,7.11,
28,102445.55,4506.0,1770.8833,1880.4598,43.0,971.1928691,933.8140912,11.78,89.92,78.65,74.77,,82.71,-8077.45,0.01,6.15,9.39,0.2,,2.46,115.2,1954.746497041599
29,405154.2,9419.0,1804.3873,1613.9612,50.0,2600.0,2600.0,9.72,72.65,123.47,89.96,89.99,119.42,-7891.23,0.03,34.4,0.59,13.35,3.87,1.17,295.84,2570.0010020875998
30,122659.0,8150.0,2003.2639,974.41547,45.0,2600.0,2600.0,10.54,38.29,96.82,75.51,66.52,61.68,-7934.67,0.01,8.47,0.18,0.91,1.74,4.74,405.87,9200.727219364253
31,191979.98,9362.0,1888.7148,2214.2058,47.0,824.4371303,795.4739903,9.73,79.0,105.29,86.51,84.62,104.91,-7956.83,0.06,27.63,0.79,0.01,1.04,0.84,391.89,5538.370198809271
32,336439.0,9701.0,2428.1387,2017.7985,48.0,2600.0,2600.0,9.7,74.55,121.9,81.14,89.65,118.25,-7878.88,0.03,33.0,0.73,17.27,5.53,1.15,27.02,3266.4227393375913
33,207703.0,9843.0,2672.1182,1853.5044,49.0,2600.0,2600.0,8.4,49.4,138.94,90.01,84.38,128.22,-6372.51,0.07,1.27,0.6,50.02,32.92,27.74,392.69,4614.059498418415
34,194684.0,7963.0,2259.5347,2277.0261,50.0,2600.0,2600.0,9.42,73.14,106.51,83.85,85.42,107.31,-6552.51,0.01,25.51,1.24,13.5,15.44,3.58,61.32,5612.47971071069
35,252667.0,10294.0,2505.4958,1756.8029,47.0,1030.020359,1030.020359,9.06,94.52,112.11,64.49,76.7,109.74,-7864.02,0.0,33.46,1.96,18.94,0.08,1.05,966.11,4718.970027744026
36,56607.0,9847.0,1541.575,1568.3611,48.0,2600.0,2600.0,11.63,68.02,97.72,100.18,107.45,108.97,-8203.22,0.0,23.82,2.88,2.64,2.52,2.77,1490.85,2883.2299892239475
37,91374.0,5406.0,,27.425083,38.0,2600.0,2600.0,10.95,116.95,77.61,72.89,68.47,92.76,-8010.68,0.01,1.95,0.07,0.9,1.05,0.53,52.01,420.44782979841096
38,77922.0,3818.0,1431.045,1376.4735,46.0,2600.0,2600.0,10.21,65.88,117.51,71.68,94.06,114.81,-7865.3,0.03,2.4,0.24,5.11,0.18,0.16,144.16,2235.4149020815685
39,92716.0,6157.0,2022.3625,2584.9495,50.0,2600.0,2600.0,5.97,134.88,119.08,56.01,,106.92,-5621.39,0.0,6.6,0.86,1.75,,4.05,457.28,6335.325078735063
40,188161.0,10131.0,2544.529,2101.99,59.0,762.1970383,761.5464121,10.13,88.78,105.9,74.75,71.15,93.24,-7260.62,0.03,2.03,20.11,0.23,0.44,14.31,2.08,4896.880862665484
41,,7317.0,2491.4543,2562.9644,47.0,888.6693753,750.7641349,9.84,134.54,84.59,72.69,32.98,99.92,-7195.09,0.01,9.91,17.27,0.45,23.22,0.04,147.04,
42,,10772.0,2410.4243,1557.4312,60.0,1661.0473,1144.656321,9.25,88.03,119.1,69.94,68.82,101.9,-7114.05,0.01,6.83,3.87,0.19,0.21,3.49,212.42,
43,309931.0,11973.0,2238.9365,1978.3157,49.0,795.1885388,795.1885388,8.79,91.65,130.64,93.39,88.12,127.99,-7766.53,0.08,17.08,7.11,4.62,13.71,0.87,1205.55,3630.159616172632
44,317248.0,9996.0,2506.026,1848.0504,47.0,2600.0,2600.0,9.46,120.07,105.43,75.95,76.46,105.64,-7782.27,0.01,56.99,4.09,2.08,1.23,1.7,252.04,3716.4741779302
45,85041.0,8606.0,1783.3698,2135.802,49.0,2600.0,2600.0,7.31,103.35,70.02,41.86,57.75,76.8,-6467.11,0.12,120.37,9.75,8.34,20.18,41.94,59.82,17412.94199268588
46,175356.42,8325.0,2490.445,2676.1895,47.0,1438.58714,828.2292248,10.5,81.66,103.28,93.29,85.03,102.01,-7991.49,0.03,28.95,0.66,0.3,0.44,0.94,277.93,4080.150587015861
47,221277.7,10113.0,2468.4204,2563.8938,43.0,833.8252657,829.0326642,10.58,133.45,84.52,66.99,60.4,84.35,-7650.6,0.04,25.48,1.85,6.33,0.27,0.62,735.16,1581.486882772191
48,177738.73,5227.0,1549.3993,2298.2847,44.0,345.0164255,345.0164255,10.89,132.68,76.63,67.84,62.34,85.61,-7955.06,0.0,1.17,0.24,0.25,1.46,2.96,4.18,2600.234850333408
49,96838.0,2686.0,1611.6382,1640.3298,48.0,524.5461719,524.5461719,8.9,105.11,108.21,79.6,79.67,125.18,-7488.21,0.0,3.76,2.3,0.11,0.68,0.88,20.28,3959.7678597244885
50,136344.78,4958.0,1081.9363,1342.7378,41.0,2042.285854,2042.285854,10.2,84.52,88.3,63.15,66.16,81.45,-8009.55,0.0,19.85,0.32,0.08,0.17,0.12,111.58,2282.2419750869817
51,108424.0,4455.0,1913.1769,1919.3953,50.0,745.8213985,745.8213985,9.73,90.71,116.95,83.03,72.33,110.9,-7234.84,0.01,0.0,0.42,2.97,0.75,0.48,6.66,4682.948424703019
52,99107.0,7261.0,2227.6838,2782.3713,51.0,2600.0,2600.0,-3.44,156.17,74.14,62.93,60.06,84.54,-7001.63,27.11,0.19,4.79,0.35,0.12,0.84,3640.48,5245.895849939964
53,154858.0,4223.0,397.4755,1750.2056,50.0,2600.0,2600.0,9.21,97.23,107.95,75.67,80.08,105.83,-7823.61,0.0,6.54,0.92,1.71,0.03,0.26,147.0,3054.7146418008756
54,112473.39,4199.0,,,,705.8482258,705.8482258,12.57,111.34,94.9,86.43,,100.03,-7992.99,0.05,3.04,1.71,1.95,,2.92,53.44,1244.7887451422955
55,114707.0,6742.0,2492.7231,2290.5132,,2600.0,2600.0,11.19,87.97,121.08,113.42,96.68,123.4,-6713.12,0.0,3.29,4.14,1.52,1.47,3.42,422.62,4897.2338218243
56,120937.0,4493.0,1889.3018,1785.7618,49.0,611.2657077,611.2657077,9.72,79.62,121.69,99.31,82.17,129.84,-7448.03,0.0,0.62,0.2,0.65,0.17,0.03,40.74,3958.8215351794734
57,203118.0,7083.0,2680.6997,3227.7932,45.0,2600.0,2600.0,7.91,190.58,103.14,49.56,47.08,98.19,-7181.04,0.09,6.01,0.45,0.62,22.3,2.35,215.16,2178.1437391073173
58,65339.945,4282.0,1373.6859,1698.0256,49.0,833.3391171,833.3391171,9.2,103.34,122.53,93.32,91.59,128.42,-7660.46,0.0,2.36,1.6,0.74,0.98,0.06,74.34,2659.867252719603
59,110335.6,4136.0,976.8448,1194.3815,46.0,2600.0,2600.0,10.34,86.44,89.8,65.27,66.59,82.59,-8001.95,0.0,16.19,0.05,0.42,0.2,0.05,103.21,1214.3622729200729
60,186723.48,4361.0,3.0550332,2942.687,40.0,2600.0,2600.0,10.68,77.53,82.53,66.73,61.63,80.64,-7814.75,0.02,10.7,0.17,1.15,1.85,0.02,328.93,2346.895848342158
61,158228.1,4351.0,2357.8643,2322.5396,45.0,2600.0,2600.0,11.96,112.38,74.72,61.66,61.4,79.57,-8014.93,0.1,0.15,31.34,0.58,0.66,0.79,24.77,1973.681539498989
62,249265.48,4342.0,2100.8774,2470.146,49.0,2600.0,2600.0,9.6,120.94,111.69,83.73,78.18,121.66,-7674.21,0.0,7.54,0.08,0.73,1.05,0.19,41.63,3983.7034394012358
63,249676.56,9550.0,1996.4149,1772.9875,41.0,819.1447633,473.5223416,11.15,102.27,86.23,74.72,,86.82,-8129.12,0.01,0.94,2.91,1.2,,4.63,56.0,2641.7622062719865
64,106526.0,4629.0,1848.7269,1779.4154,49.0,790.1282075,758.6696697,10.15,91.43,114.59,90.39,76.6,113.33,-7206.54,0.01,0.04,0.08,3.63,1.74,1.14,11.02,4585.997784578412
65,91597.0,8568.0,2090.6384,1868.8529,48.0,2600.0,2600.0,10.6,154.59,97.62,78.48,72.79,107.21,-7609.63,0.0,0.73,3.16,0.11,0.19,0.98,4146.1,15330.687686277935
66,168015.16,7095.0,2540.1804,2203.1172,43.0,935.0219785,932.8473007,9.52,95.87,89.75,63.44,,85.74,-7641.45,0.22,67.87,1.63,9.65,,5.8,27.67,2279.4665671835805
67,139723.0,4790.0,2382.0898,2201.6943,51.0,1263.367801,1263.367801,10.52,77.26,138.31,116.39,102.2,136.04,-7548.15,0.0,0.45,0.22,0.14,0.5,0.08,353.48,4020.4762279653314
68,107936.0,9636.0,2322.835,2115.6433,48.0,2600.0,2600.0,-16.81,112.23,79.05,55.58,63.49,68.57,-7354.17,15.25,791.2,0.15,208.62,1.85,2.52,7148.89,19228.329750963534
69,113243.0,6975.0,2047.3766,2152.4353,42.0,797.2239952,797.2239952,10.66,88.11,77.3,59.92,63.56,76.91,-8095.52,0.51,0.67,2.32,55.09,0.08,4.14,0.91,2443.824342343456
70,,10649.0,2363.1755,1544.0216,47.0,1155.266286,1155.266286,9.35,90.16,115.32,69.84,67.53,99.14,-7060.78,0.01,12.29,1.78,0.23,0.58,1.91,213.69,
71,101399.0,6449.0,2584.2598,2864.5964,46.0,2600.0,2600.0,3.73,152.01,72.09,65.3,60.91,86.3,-6878.71,4.21,29.61,1.17,1.09,0.13,0.12,16.5,6627.915462677147
72,199853.62,8200.0,3260.4072,3647.6846,49.0,2600.0,2600.0,9.58,139.75,84.72,70.87,31.31,100.71,-7210.22,0.01,16.97,22.85,0.33,29.16,0.02,96.21,2002.0479488937956
73,129242.836,7709.0,1949.3883,1677.5265,44.0,2600.0,2600.0,7.7,162.86,88.87,56.75,22.2,102.96,-7306.74,0.09,61.55,11.59,14.57,11.69,0.58,28.85,2225.8414385150136
74,,10860.0,1832.8469,1158.937,49.0,2128.009614,2128.009614,9.27,51.69,151.84,117.28,108.58,110.45,-6531.18,0.05,0.31,15.41,38.43,48.46,25.31,2090.3,
75,118571.0,7293.0,2332.7854,2545.5227,48.0,677.6082013,662.0521457,7.69,57.38,74.33,46.03,,58.23,-5359.96,0.08,13.32,0.04,1.41,,1.45,19.45,5857.486231877947
76,184708.11,7179.0,1463.5323,1588.3711,43.0,2600.0,2600.0,10.14,106.21,78.58,59.22,58.73,77.38,-8084.0,0.01,9.19,1.3,2.65,0.77,0.13,9.38,1883.7803061273273
77,259230.0,9583.0,2468.5396,2048.3447,49.0,682.7401207,682.7401207,9.56,124.2,117.65,79.88,74.15,118.97,-7470.93,0.11,50.44,1.62,0.06,3.5,9.93,242.18,3538.8072368167263
78,,4977.0103,,,,999.3691151,999.3691151,10.26,120.14,110.16,76.52,71.57,102.58,-7331.76,0.02,5.26,3.05,0.12,0.13,4.01,90.76,
79,268147.0,9275.0,2154.1892,2504.666,42.0,832.9829785,832.9829785,6.12,184.33,100.66,28.99,45.55,83.34,-7287.91,0.26,1.87,0.91,5.98,14.54,5.74,8.26,2633.6524369096055
80,163662.05,10158.0,2003.8159,2350.4106,42.0,947.213416,807.8265011,11.3,99.92,89.7,76.3,,83.67,-8144.49,0.01,0.87,3.91,0.91,,3.34,137.73,3026.0029127094526
81,184121.2,4720.0,3328.2766,3762.949,52.0,2600.0,2600.0,8.78,165.42,81.88,43.82,56.44,63.16,-7342.01,0.01,4.29,20.04,0.58,1.07,1.57,0.26,2549.191619433286
82,195506.0,9380.0,2740.9768,2426.579,48.0,2600.0,2600.0,5.97,63.54,86.31,40.74,66.1,73.91,-7480.05,3.22,256.57,21.26,31.82,3.02,2.36,4582.94,7288.691907153745
83,303357.2,9560.0,2563.2537,2041.7876,48.0,2600.0,2600.0,9.88,115.66,85.33,59.74,62.57,79.62,-7849.96,0.29,290.04,2.28,14.44,2.19,0.03,48.44,2507.5432526407812
84,80023.414,5884.0,1818.8267,2004.5435,49.0,697.1562726,697.1562726,8.96,85.78,125.95,70.1,71.82,109.2,-7219.91,0.0,0.03,3.09,0.32,0.04,2.45,92.39,7112.2009365908825
85,235225.0,10018.0,2568.2231,1955.7795,61.0,748.4141912,748.4141912,9.26,93.14,118.34,71.62,73.19,108.21,-7301.95,0.07,3.64,6.45,0.78,0.56,13.01,150.23,4354.528642788819
86,95417.0,14820.0,618.72,619.1571,51.0,2600.0,2600.0,10.03,87.14,118.55,93.48,78.31,118.74,-7280.52,0.01,0.02,0.0,2.6,1.1,0.6,50.76,6927.109424945241
87,,9898.0,2025.4358,1741.6973,47.0,423.9872945,423.9872945,10.76,86.06,85.17,65.63,61.88,77.94,-7675.04,0.01,169.84,41.83,9.64,0.85,3.95,2805.25,
88,314047.0,9001.0,1535.2556,1534.2156,50.0,2600.0,2600.0,9.56,69.34,124.6,95.65,89.99,121.02,-7903.06,0.03,34.85,0.71,2.44,1.91,1.11,609.84,2497.1803583540045
89,176261.0,4458.0,3098.595,3716.3499,46.0,2600.0,2600.0,2.18,152.88,88.92,15.18,67.1,88.62,-7874.12,0.67,0.15,0.02,37.11,0.31,0.15,8.7,3824.4081220462836
90,155204.0,6869.0,2444.2917,2269.487,,2600.0,2600.0,8.92,87.33,131.34,95.47,83.85,135.37,-7739.74,0.0,0.12,1.96,0.01,0.73,0.22,465.45,3165.633617690266
91,109286.09,4782.0,1731.8396,1732.4692,45.0,1667.581847,1667.581847,11.23,79.04,71.83,69.07,,74.93,-8086.66,0.09,14.6,1.5,4.05,,9.33,40.11,3750.1984927816525
92,190040.75,9671.0,2493.3606,2287.1624,44.0,843.9778175,843.6445571,9.89,113.4,89.26,66.3,63.08,89.46,-7855.84,0.01,8.68,1.28,0.18,1.56,0.45,897.09,2283.275244914578
93,166194.0,9000.0,2206.663,2355.0847,51.0,2600.0,2600.0,7.6,94.73,69.28,31.61,44.17,69.37,-6576.22,0.02,166.22,17.43,25.22,69.17,107.81,2273.64,12785.696234521103
94,220454.67,9700.0,2486.6855,2532.3457,43.0,1289.312549,859.3065432,10.56,133.72,84.63,67.66,61.37,85.22,-7676.77,0.01,20.85,2.92,0.78,0.18,2.88,390.93,1646.5892965660466
95,,9894.0,2503.9514,2582.0916,46.0,1385.088186,888.3148638,11.19,37.03,80.2,81.79,75.15,78.66,-7878.22,0.01,9.01,66.54,3.78,4.31,0.64,7682.86,
96,224637.36,8902.0,1671.0032,1804.7668,47.0,1951.592175,1951.592175,9.91,47.2,119.45,96.86,94.3,121.02,-7983.08,0.13,2.63,9.6,2.11,4.24,2.5,200.66,2682.380793648928
97,82279.57,3286.0,,2096.728,43.0,1394.965124,559.2704311,13.05,104.85,95.26,85.05,,99.54,-7979.87,0.0,6.76,0.76,3.85,,5.54,3.25,1914.3151817638327
98,,,,,,2600.0,2600.0,9.62,59.86,102.25,78.67,83.44,93.25,-8285.44,0.04,0.63,0.0,3.17,0.25,0.54,1.72,
99,,,,,,2600.0,2600.0,-0.13,182.98,82.77,64.87,57.97,67.59,-7501.3,3.1,31.42,14.26,3.25,1.0,3.47,1042.41,
100,,,,,,2600.0,2600.0,7.23,181.31,100.84,34.22,51.95,77.77,-7296.3,0.99,12.35,1.93,20.77,31.02,31.1,109.6,
101,215165.38,7602.0,1709.266,1752.2983,54.0,2600.0,2600.0,9.67,92.98,99.0,84.7,86.04,99.45,-6713.1,0.0,182.02,3.16,11.01,6.56,14.5,148.92,3944.649459871286
102,216813.39,9470.0,751.6817,849.43335,51.0,2600.0,2600.0,9.77,48.28,119.35,96.49,94.06,122.21,-8007.42,0.11,4.47,12.58,1.91,5.2,3.21,419.58,2737.8917879564538
103,79048.0,7485.0,1416.9432,1367.0247,49.0,2600.0,2600.0,11.23,89.58,133.71,122.47,110.11,133.89,-7050.1,0.01,3.64,0.87,0.58,1.42,0.27,60.07,4271.493269911952
104,219087.0,9592.0,2455.8066,2042.6432,47.0,683.5773517,683.5773517,9.55,122.97,116.9,79.36,74.14,118.5,-7464.72,0.11,51.67,1.98,0.05,3.45,10.89,281.62,3778.316376599251
105,255881.0,10145.0,2496.0303,2349.9963,43.0,2600.0,2600.0,7.05,155.3,100.4,47.74,17.92,99.71,-7433.82,0.25,122.28,8.0,46.46,0.48,10.3,205.31,2381.9705253613984
106,104894.36,9419.0,1784.3423,1699.9329,46.0,612.2785048,612.2785048,10.96,58.14,116.69,85.82,96.56,114.48,-7918.87,0.23,6.52,3.46,20.62,1.13,1.16,360.58,5300.315955977042
107,114478.62,6292.0,1813.4304,1546.0165,48.0,655.1405348,321.7995614,9.07,87.05,123.39,69.9,70.43,106.29,-7176.39,0.0,0.32,2.25,0.2,0.0,2.01,108.81,7435.356051636541
108,164455.0,4500.0,2541.7666,2264.8733,50.0,1331.269414,1331.269414,10.45,76.78,138.35,115.48,101.55,136.1,-7570.81,0.0,0.37,0.17,0.13,0.46,0.05,392.8,3632.470888692955
109,67155.0,10182.0,2567.7612,2270.6436,53.0,2600.0,2600.0,10.82,154.64,78.6,70.27,64.86,86.04,-6724.57,0.14,381.76,7.73,1.44,0.84,108.47,207.72,14983.709329163874
110,145250.0,6850.0,2479.318,2304.7695,51.0,2600.0,2600.0,10.96,83.57,113.67,106.79,92.77,116.94,-6714.25,0.01,3.55,4.53,5.57,2.02,4.02,6.86,4268.81239242685
111,157997.0,10002.0,2440.0469,2288.3574,50.0,1402.165315,1395.216358,10.61,108.43,86.76,71.14,70.78,85.02,-7099.39,0.04,63.57,4.73,2.4,1.17,16.22,4532.99,7905.396937916542
112,164424.17,10111.0,2506.5002,2278.2722,43.0,831.9018472,821.2501809,9.91,112.78,89.35,66.56,63.41,89.42,-7837.41,0.01,16.72,3.02,0.69,1.12,0.42,1325.31,2725.5826196355433
